縣市別代碼,縣市,區域名稱,學校名稱,供餐日期,供餐業者,供餐業者統一編號,食材供應商名稱,食材供應商統編,食材名稱,調味料供應商名稱,調味料供應商統編,調味料名稱,認證標章,認證號碼
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,三統食品有限公司,89631472,絞肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,番茄,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,九層塔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,允泰水果行,35915867,柳丁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,雲林縣西螺鎮農會,64217504,胚芽米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蘿蔔,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,三統食品有限公司,89631472,棒腿丁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,薑,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,炸雞腿,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,高麗菜,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,木耳,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181203,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,青江菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,三統食品有限公司,89631472,包心粉圓,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,粉圓,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,奶粉,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,清雞肉,,,,CAS台灣優良農產品,18204
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,馬鈴薯,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,三統食品有限公司,89631472,玉米粒,,,,CAS台灣優良農產品,120805
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,小白菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,叉燒肉,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,豆芽菜,,,,生產追溯-農產品,1201001634
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,韭菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181204,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,大黃瓜,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,三統食品有限公司,89631472,魚卵捲,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,三統食品有限公司,89631472,貢丸,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,木耳,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,肉角,,,,CAS台灣優良農產品,18102
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,馬鈴薯,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,雲林縣西螺鎮農會,64217504,燕麥粒,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,菠菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,安得利食品股份有限公司,22531122,魚塊,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,香菇絲,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,佛手瓜,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181205,宮保王食品有限公司,97307955,三統食品有限公司,89631472,棒腿丁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,雞排,,,,CAS台灣優良農產品,11604
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,絞肉,,,,CAS台灣優良農產品,11702
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,洋蔥,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,馬鈴薯,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,南瓜,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,三統食品有限公司,89631472,絞肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,三統食品有限公司,89631472,三色豆,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,東寶食品有限公司,27464354,義大利麵,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,泳順水果行,99804249,蘋果,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,金針菇,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,青花菜,,,,生產追溯-農產品,1201002172
63000,臺北市,松山區,臺北市松山區西松高中,20181206,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,高麗菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,大白菜,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,木耳,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,豆包,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,添益行,14746830,味噌,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,永悅二有限公司,45111614,海芽,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,三統食品有限公司,89631472,雞肉捲,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,肉角,,,,CAS台灣優良農產品,18102
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,筍干,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,梅干菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,雲林縣西螺鎮農會,64217504,紫米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181207,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蚵白菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,豆腐,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,三統食品有限公司,89631472,絞肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,三統食品有限公司,89631472,青豆仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蘿蔔,,,,生產追溯-農產品,1202000022
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,三統食品有限公司,89631472,青豆仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,清雞肉,,,,CAS台灣優良農產品,18204
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,大白菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,三統食品有限公司,89631472,年糕,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,泡菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,濃縮仙草液,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,仙草液,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,綠豆,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,薏仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,彩色珍珠,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,花生仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,青江菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181211,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,三統食品有限公司,89631472,香腸,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,大白菜,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,木耳,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,油菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,三統食品有限公司,89631472,豬排,,,,CAS台灣優良農產品,17502
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,大黃瓜,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,三統食品有限公司,89631472,肉片,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181212,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,紅蘿蔔,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,東寶食品有限公司,27464354,粄條,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,三統食品有限公司,89631472,絞肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,黃豆芽,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,榨菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,紅蘿蔔,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,三統食品有限公司,89631472,肉絲,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,三統食品有限公司,89631472,烤肉串,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,永隆水果行,78328298,蓮霧,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,福商勝蛋品有限公司,16255719,液蛋,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,雞腿排,,,,CAS台灣優良農產品,11604
63000,臺北市,松山區,臺北市松山區西松高中,20181213,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蚵白菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,三統食品有限公司,89631472,翅小腿,,,,CAS台灣優良農產品,11204
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,豆干,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,海結,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,馬鈴薯,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,玉米,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,高麗菜,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,番茄,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,三統食品有限公司,89631472,肉片,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,菠菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,肉角,,,,CAS台灣優良農產品,18102
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,三統食品有限公司,89631472,中排肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,豆豉,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181214,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,高麗菜,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,金針菇,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,鴻喜菇,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,添益行,14746830,奶油,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,雲林縣西螺鎮農會,64217504,燕麥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,清肉丁,,,,CAS台灣優良農產品,18204
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,馬鈴薯,,,,生產追溯-農產品,1201002174
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,三統食品有限公司,89631472,青豆仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,永悅二有限公司,45111614,海芽,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,福商勝蛋品有限公司,16255719,液蛋,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,起司豬排,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,泳順水果行,99804249,蘋果,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181217,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,青江菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,油菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,三統食品有限公司,89631472,玉米粒,,,,CAS台灣有機農產品,120805
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,雞絞肉,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,紅蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,三統食品有限公司,89631472,毛豆仁,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,番茄,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,豆腐,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,肉角,,,,CAS台灣優良農產品,18102
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,蘿蔔,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,小小菇,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,蝦覓世界有限公司,55917239,白蝦,,,,產銷履歷,1.07121E+15
63000,臺北市,松山區,臺北市松山區西松高中,20181218,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,小白菜,,,,產銷履歷,9.906E+11
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,義合商行,49709403,白米,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,雲林縣西螺鎮農會,64217504,藜麥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,紅棗,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,枸杞,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,三統食品有限公司,89631472,中排肉,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,馬鈴薯,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,清肉丁,,,,CAS台灣優良農產品,18204
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,三統食品有限公司,89631472,腿仁丁,,,,CAS台灣優良農產品,18204
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,馬鈴薯,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,甜豆,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,國泰(尚品)冷凍食品有限公司,28756344,薯瓣,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,三統食品有限公司,89631472,肉絲,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,小黃瓜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181219,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,彩椒,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,三統食品有限公司,89631472,雞米花,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,百士達食品有限公司,24342800,肉片,,,,CAS台灣優良農產品,18102
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,洋蔥,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,大白菜,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,蒟蒻小卷,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,高聖泰國際企業有限公司,16291193,海苔絲,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,益樺水果行,1991649,棗子,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,福商勝蛋品有限公司,16255719,液蛋,,,,CAS台灣優良農產品,118701
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,冠霖物流有限公司,27754430,番茄,,,,生產追溯-農產品,1201001408
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,東寶食品有限公司,27464354,米粉,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,三統食品有限公司,89631472,肉絲,,,,CAS台灣優良農產品,10202
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,紅蘿蔔,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,高麗菜,,,,生產追溯-農產品,1208000035
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,津悅食品有限公司,13055999,油豆腐,,,,,
63000,臺北市,松山區,臺北市松山區西松高中,20181220,宮保王食品有限公司,97307955,正暘農產股份有限公司,45118068,芹菜,,,,生產追溯-農產品,1208000035
